media-thumbnail-wrapper href,no-tracks src,media-thumbnail-wrapper,n,business-name href,business-name,categories 2,categories href 2,categories 3,categories href 3,rating href,count,track-visit-website,track-visit-website href,menu,menu href,amenities,amenities-icon href,amenities-icon href 2,amenities-icon href 3,amenities-info,amenities-info 2,amenities-icon href 7,amenities-info 3,amenities-icon href 8,amenities-icon href 9,phones,street-address,locality,price-range,open-status,open-status href,body,action,action href,action href 2,years-in-business src,count 2,label,media-thumbnail-wrapper src
https://www.yellowpages.com/san-jose-ca/mip/the-ultimate-barbeque-473274438,,,578.0,https://www.yellowpages.com/san-jose-ca/mip/the-ultimate-barbeque-473274438,The Ultimate Barbeque,Barbecue Restaurants,https://www.yellowpages.com/san-jose-ca/barbecue-restaurants,,,,,,,,,,,,,,,,,,,(408) 227-7427,446 Colony Knoll Dr,"San Jose, CA 95123",,,,,,,,,,,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/boudin-bakery-561113609,,,581.0,https://www.yellowpages.com/san-jose-ca/mip/boudin-bakery-561113609,Boudin Bakery,American Restaurants,https://www.yellowpages.com/san-jose-ca/american-restaurants,Bakeries,https://www.yellowpages.com/san-jose-ca/bakeries,,,,,,,,,,,,,,,,,(408) 579-6780,5245 Prospect Rd,"San Jose, CA 95129",,,,,,,,,,,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/texas-turkeys-474749239,,,582.0,https://www.yellowpages.com/san-jose-ca/mip/texas-turkeys-474749239,Texas Turkeys,Hamburgers & Hot Dogs,https://www.yellowpages.com/san-jose-ca/hamburgers-hot-dogs,American Restaurants,https://www.yellowpages.com/san-jose-ca/american-restaurants,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Has Wifi,[object Object],[object Object],(408) 224-7427,878 Blossom Hill Rd,"San Jose, CA 95123",$$,OPEN NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/kenzo-sushi-460761279,,,589.0,https://www.yellowpages.com/san-jose-ca/mip/kenzo-sushi-460761279,Kenzo Sushi,Sushi Bars,https://www.yellowpages.com/san-jose-ca/sushi-bars,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,Amenities:,[object Object],[object Object],,Wheelchair accessible,Serves alcohol,[object Object],,[object Object],,(408) 226-2114,5465 Snell Ave,"San Jose, CA 95123",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1688901-t1-p17-rNNSW46TPFVZXK43INEWTG===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,14 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/mango-garden-bollinger-rd-479851348,,,590.0,https://www.yellowpages.com/san-jose-ca/mip/mango-garden-bollinger-rd-479851348,Mango Garden Bollinger Rd,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/mango-garden-bollinger-rd-479851348#open-menu,Amenities:,[object Object],[object Object],,Wheelchair accessible,Serves alcohol,[object Object],,[object Object],,(408) 446-4440,6154 Bollinger Rd,"San Jose, CA 95129",$$,CLOSED NOW,[object Object],,,,,,,,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/kenji-ramen-520682265,,,591.0,https://www.yellowpages.com/san-jose-ca/mip/kenji-ramen-520682265,Kenji Ramen,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,,,(669) 234-7000,5469 Snell Ave,"San Jose, CA 95123",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/pho-to-thi-1-450834964,,,593.0,https://www.yellowpages.com/san-jose-ca/mip/pho-to-thi-1-450834964,Pho To Thi #1,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,Amenities:,[object Object],,,Has Wifi,,[object Object],,,,(408) 365-2042,5499 Snell Ave,"San Jose, CA 95123",$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l582-t1-p17-rOBUG6LLNPEWTO===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,14 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/fuji-huoshao-dumpling-18087015?lid=18087015#gallery,https://i3.ypcdn.com/blob/cef4d31d3d7c801ade28bf18d83d21c925129f6e_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Fuji Huoshao &amp; Dumpling - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/cef4d31d3d7c801ade28bf18d83d21c925129f6e_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",594.0,https://www.yellowpages.com/san-jose-ca/mip/fuji-huoshao-dumpling-18087015,Fuji Huoshao & Dumpling,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,Caterers,https://www.yellowpages.com/san-jose-ca/caterers,,,,,,,Amenities:,[object Object],,,Wheelchair accessible,,[object Object],,,,(408) 996-0317,6184 Bollinger Rd,"San Jose, CA 95129",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1683498-t1-p17-rMZ2WU2JNNB2W643IMFXS2LLEOVWXA3DJNZTQ====,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,28 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/los-cubanos-restaurant-524845498,,,597.0,https://www.yellowpages.com/san-jose-ca/mip/los-cubanos-restaurant-524845498,Los Cubanos Restaurant,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,,,(408) 363-2109,480 Blossom Hill Rd,"San Jose, CA 95123",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/seiki-ramen-535647454?lid=535647454#gallery,https://i3.ypcdn.com/blob/d75c01a8c203cce05f72cfa6f289864dccc4c153_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""SEIKI Ramen - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/d75c01a8c203cce05f72cfa6f289864dccc4c153_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",598.0,https://www.yellowpages.com/san-jose-ca/mip/seiki-ramen-535647454,SEIKI Ramen,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/seiki-ramen-535647454#open-menu,,,,,,,,,,,(408) 418-7133,4035 Evergreen Village Sq,"San Jose, CA 95135",,OPEN NOW,[object Object],,,,,,,,
https://www.yellowpages.com/san-jose-ca/mip/golden-garden-restaurant-507170736,,,601.0,https://www.yellowpages.com/san-jose-ca/mip/golden-garden-restaurant-507170736,Golden Garden Restaurant,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,,,(408) 723-1109,976 Almaden Lake Dr Apt 301,"San Jose, CA 95123",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hong-kong-garden-restaurant-8547132,,,602.0,https://www.yellowpages.com/san-jose-ca/mip/hong-kong-garden-restaurant-8547132,Hong Kong Garden Restaurant,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Caterers,https://www.yellowpages.com/san-jose-ca/caterers,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/hong-kong-garden-restaurant-8547132#open-menu,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Serves alcohol,[object Object],Takes reservations,[object Object],[object Object],(408) 224-1880,5665 Snell Ave,"San Jose, CA 95123",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l666899-t1-p17-rNBXW4ZZNNNXW4ZZNOJSXG5DBOVZGC3TUFU2TG===,[object Object],,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/tapioca-express-481161129,,,603.0,https://www.yellowpages.com/san-jose-ca/mip/tapioca-express-481161129,Tapioca Express,Health Food Restaurants,https://www.yellowpages.com/san-jose-ca/health-food-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Has Wifi,[object Object],[object Object],(408) 972-2587,5681 Snell Ave,"San Jose, CA 95123",,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1714418-t1-p17-rORQXA2LPMNQS2ZLYOBZGK43TFU3TE===,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,14 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/bamboo-fish-531785754,,,605.0,https://www.yellowpages.com/san-jose-ca/mip/bamboo-fish-531785754,Bamboo Fish,Sushi Bars,https://www.yellowpages.com/san-jose-ca/sushi-bars,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,,,,,,,,,,,(408) 440-0275,5945 Almaden Expy,"San Jose, CA 95120",,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1882077-t1-p17-rMJQW2YTPN4WWM2LTNAWTA===,[object Object],,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/mimis-chinese-kitchen-5827379,,,606.0,https://www.yellowpages.com/san-jose-ca/mip/mimis-chinese-kitchen-5827379,Mimi's Chinese Kitchen,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Caterers,https://www.yellowpages.com/san-jose-ca/caterers,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/mimis-chinese-kitchen-5827379#open-menu,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Serves alcohol,[object Object],Takes reservations,[object Object],[object Object],(408) 578-2808,5278 Monterey Hwy,"San Jose, CA 95111",$$,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,13 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hong-kong-kitchen-450970389,,,608.0,https://www.yellowpages.com/san-jose-ca/mip/hong-kong-kitchen-450970389,Hong Kong Kitchen,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 281-8288,5316 Monterey Hwy,"San Jose, CA 95111",,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l329087-t1-p17-rNBXW4ZZNNNXW4ZZNNNUXIY3IMVXC2MJW,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,12 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/poki-bowl-531051192?lid=531051192#gallery,https://i3.ypcdn.com/blob/ea7a0d38eee934c7921ce26c554681ec9a17dc23_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Poki Bowl - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ea7a0d38eee934c7921ce26c554681ec9a17dc23_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",609.0,https://www.yellowpages.com/san-jose-ca/mip/poki-bowl-531051192,Poki Bowl,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/poki-bowl-531051192#open-menu,Amenities:,[object Object],,,Offers outdoor seating,,[object Object],,,,(408) 622-5904,"5700 Village Oaks Drive, Ste 10","San Jose, CA 95123",$$,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1500950-t1-p17-rOBXWW2JNMJXXO3BNGQ======,[object Object],,,,
https://www.yellowpages.com/san-jose-ca/mip/milan-544878387?lid=544878387#gallery,https://i3.ypcdn.com/blob/b07907022a40852dfae03a3f02ef22fcf7c12221_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Milan - Italian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/b07907022a40852dfae03a3f02ef22fcf7c12221_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",610.0,https://www.yellowpages.com/san-jose-ca/mip/milan-544878387,Milan,Italian Restaurants,https://www.yellowpages.com/san-jose-ca/italian-restaurants,,,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/milan-544878387#open-menu,,,,,,,,,,,(408) 622-4838,4898 San Felipe Rd,"San Jose, CA 95135",$$$,OPEN NOW,[object Object],,,,,,,,
https://www.yellowpages.com/san-jose-ca/mip/pasta-pomodoro-7518362?lid=7518362#gallery,https://i3.ypcdn.com/blob/b994b2e3273a79020f0e0e95137624daefd8dd08_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Pasta Pomodoro - Italian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/b994b2e3273a79020f0e0e95137624daefd8dd08_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",611.0,https://www.yellowpages.com/san-jose-ca/mip/pasta-pomodoro-7518362,Pasta Pomodoro,Italian Restaurants,https://www.yellowpages.com/san-jose-ca/italian-restaurants,,,,,,,,,,,,,,,,,,,(408) 532-0271,4898 San Felipe Rd Ste 150,"San Jose, CA 95135",,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,30 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/lang-chay-corp-526757811,,,613.0,https://www.yellowpages.com/san-jose-ca/mip/lang-chay-corp-526757811,Lang Chay Corp,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Health Food Restaurants,https://www.yellowpages.com/san-jose-ca/health-food-restaurants,,,,,,,,,,,,,,,,,(408) 275-6388,263 Bieber Dr,"San Jose, CA 95123",,CLOSED NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hanul-korean-food-corner-510250441?lid=510250441#gallery,https://i3.ypcdn.com/blob/026ff8591119505ae58d38bb5665144591809ee6_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Hanul Korean Food Corner - Korean Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/026ff8591119505ae58d38bb5665144591809ee6_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",614.0,https://www.yellowpages.com/san-jose-ca/mip/hanul-korean-food-corner-510250441,Hanul Korean Food Corner,Korean Restaurants,https://www.yellowpages.com/san-jose-ca/korean-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 613-2760,6041 Snell Ave,"San Jose, CA 95123",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1695779-t1-p17-rNBQW45LMFVVW64TFMFXA====,[object Object],,,,
https://www.yellowpages.com/san-jose-ca/mip/las-delicias-del-mero-mero-mexican-grill-518940605?lid=518940605#gallery,https://i3.ypcdn.com/blob/78c38eac91eb0fb1ca1d4030dc58d2d923321c55_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Las Delicias Del Mero Mero Mexican Grill - Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/78c38eac91eb0fb1ca1d4030dc58d2d923321c55_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",617.0,https://www.yellowpages.com/san-jose-ca/mip/las-delicias-del-mero-mero-mexican-grill-518940605,Las Delicias Del Mero Mero Mexican Grill,Mexican Restaurants,https://www.yellowpages.com/san-jose-ca/mexican-restaurants,Seafood Restaurants,https://www.yellowpages.com/san-jose-ca/seafood-restaurants,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Serves alcohol,[object Object],[object Object],(408) 578-4077,5899 Santa Teresa Blvd,"San Jose, CA 95123",$$,CLOSED NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,9 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/mori-kitchen-525590994?lid=525590994#gallery,https://i3.ypcdn.com/blob/07d2094aff0081e277c3970f46e3f2b15bb220ec_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Mori Kitchen - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/07d2094aff0081e277c3970f46e3f2b15bb220ec_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",619.0,https://www.yellowpages.com/san-jose-ca/mip/mori-kitchen-525590994,Mori Kitchen,Japanese Restaurants,https://www.yellowpages.com/san-jose-ca/japanese-restaurants,,,,,,,,,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Takes reservations,[object Object],[object Object],(408) 343-1148,1000 S De Anza Blvd,"San Jose, CA 95129",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1672451-t1-p17-rNVXXE2JNNNUXIY3IMVXA====,[object Object],,,,
https://www.yellowpages.com/san-jose-ca/mip/pho-banh-mi-571473918,,,620.0,https://www.yellowpages.com/san-jose-ca/mip/pho-banh-mi-571473918,Pho Banh Mi,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(650) 203-9999,1007 S De Anza Blvd,"San Jose, CA 95129",,CLOSED NOW,[object Object],,,,,,,,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hankow-cuisine-503047227?lid=503047227#gallery,https://i3.ypcdn.com/blob/05c51009c0b07cf4aed9eda1885de8415dba0532_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Hankow Cuisine - Chinese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/05c51009c0b07cf4aed9eda1885de8415dba0532_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",621.0,https://www.yellowpages.com/san-jose-ca/mip/hankow-cuisine-503047227,Hankow Cuisine,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,,,,,,,,,Amenities:,[object Object],[object Object],[object Object],Wheelchair accessible,Has Wifi,[object Object],Serves alcohol,[object Object],[object Object],(408) 255-2574,1071 S De Anza Blvd,"San Jose, CA 95129",$$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1675818-t1-p17-rNBQW423PO4WWG5LJONUW4ZI=,[object Object],,,,
https://www.yellowpages.com/san-jose-ca/mip/atulya-bharat-567904385,,,624.0,https://www.yellowpages.com/san-jose-ca/mip/atulya-bharat-567904385,Atulya Bharat,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,,,(408) 889-9818,1188 S De Anza Blvd   San Jose   Ca 95129   United St,"San Jose, CA 95129",,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1884551-t1-p17-rMF2HK3DZMEWWE2DBOJQXI===,[object Object],,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/hunan-cuisine-545977186,,,631.0,https://www.yellowpages.com/san-jose-ca/mip/hunan-cuisine-545977186,Hunan Cuisine,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,,,,,,,,,,,,,,,,,,,(408) 320-1966,1530 S De Anza Blvd,"San Jose, CA 95129",,,,,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/wonderful-chinese-gourmet-1854827?lid=1854827#gallery,https://i3.ypcdn.com/blob/a2082bf5b1223f72acbae71d4f509f0c875c1a03_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""Wonderful Chinese Gourmet - Chinese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/a2082bf5b1223f72acbae71d4f509f0c875c1a03_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",632.0,https://www.yellowpages.com/san-jose-ca/mip/wonderful-chinese-gourmet-1854827,Wonderful Chinese Gourmet,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Take Out Restaurants,https://www.yellowpages.com/san-jose-ca/take-out-restaurants,,,,,,,Amenities:,[object Object],[object Object],,Wheelchair accessible,Good for groups,[object Object],,[object Object],,(408) 996-0889,1600 S De Anza Blvd,"San Jose, CA 95129",$,CLOSED NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,27 Years,in Business,
https://www.yellowpages.com/san-jose-ca/mip/chef-ma-468416221,,,633.0,https://www.yellowpages.com/san-jose-ca/mip/chef-ma-468416221,Chef MA,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(650) 862-1515,1600 S De Anza Blvd,"San Jose, CA 95129",,,,,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,10 Years,in Business,https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/china-netcom-11580860,,,636.0,https://www.yellowpages.com/san-jose-ca/mip/china-netcom-11580860,China Netcom,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,,,,,,,,,,,,,,,,,,,(408) 362-9691,11 Great Oaks Blvd,"San Jose, CA 95119",,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,14 Years,in Business,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/lin-garden-522011417,,,637.0,https://www.yellowpages.com/san-jose-ca/mip/lin-garden-522011417,Lin Garden,Chinese Restaurants,https://www.yellowpages.com/san-jose-ca/chinese-restaurants,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,,,,,,,,,,,(408) 997-1566,6924 Almaden Expy,"San Jose, CA 95120",,CLOSED NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l1698805-t1-p17-rNRUW4LLHMFZGIZLOFUYTM===,[object Object],,,,https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/tasty-thai-531415812,,,638.0,https://www.yellowpages.com/san-jose-ca/mip/tasty-thai-531415812,Tasty Thai,Thai Restaurants,https://www.yellowpages.com/san-jose-ca/thai-restaurants,Health Food Restaurants,https://www.yellowpages.com/san-jose-ca/health-food-restaurants,,,,,,,,,,,,,,,,,(650) 580-1884,117 Bernal Rd,"San Jose, CA 95119",,OPEN NOW,[object Object],,,,,,,,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/huong-restaurant-530659042,,,644.0,https://www.yellowpages.com/san-jose-ca/mip/huong-restaurant-530659042,Huong Restaurant,Vietnamese Restaurants,https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants,Asian Restaurants,https://www.yellowpages.com/san-jose-ca/asian-restaurants,,,,,,,,,,,,,,,,,(408) 532-8989,,"San Jose, CA 95148",,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,8 Years,in Business,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/goveas-restaurant-5847888,,,646.0,https://www.yellowpages.com/san-jose-ca/mip/goveas-restaurant-5847888,Govea's Restaurant,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,Take Out Restaurants,https://www.yellowpages.com/san-jose-ca/take-out-restaurants,,,,,View Menu,https://www.yellowpages.com/san-jose-ca/mip/goveas-restaurant-5847888#open-menu,Amenities:,[object Object],[object Object],[object Object],Offers outdoor seating,Wheelchair accessible,[object Object],Good for groups,[object Object],[object Object],(408) 270-0973,1996 Tully Rd,"San Jose, CA 95122",$,OPEN NOW,[object Object],,Order Online,http://redirect.singleapi.com/?trackingId=sp-l512693-t1-p17-rM5XXMZLBOMWXEZLTORQXK4TBNZ2A====,[object Object],https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,29 Years,in Business,https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803
https://www.yellowpages.com/san-jose-ca/mip/el-grullo-restaurant-13842624?lid=13842624#gallery,https://i3.ypcdn.com/blob/858c532722024101a0269b6c5f1fc4f74dbd48fa_130x130_crop.jpg?9cf0803,"<img class=""csrp"" alt=""El Grullo Restaurant - Mexican Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/858c532722024101a0269b6c5f1fc4f74dbd48fa_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">",651.0,https://www.yellowpages.com/san-jose-ca/mip/el-grullo-restaurant-13842624,El Grullo Restaurant,Mexican Restaurants,https://www.yellowpages.com/san-jose-ca/mexican-restaurants,Family Style Restaurants,https://www.yellowpages.com/san-jose-ca/family-style-restaurants,,,,,,,Amenities:,[object Object],,,Serves alcohol,,[object Object],,,,(408) 270-5955,2444 Alvin Ave,"San Jose, CA 95121",$,OPEN NOW,[object Object],,,,,https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803,32 Years,in Business,
