"media-thumbnail-wrapper href","no-tracks src","media-thumbnail-wrapper","n","business-name href","business-name","categories 2","categories href 2","categories 3","categories href 3","rating href","count","track-visit-website","track-visit-website href","menu","menu href","amenities","amenities-icon href","amenities-icon href 2","amenities-icon href 3","amenities-info","amenities-info 2","amenities-icon href 7","amenities-info 3","amenities-icon href 8","amenities-icon href 9","phones","street-address","locality","price-range","open-status","open-status href","body","action","action href","action href 2","years-in-business src","count 2","label","media-thumbnail-wrapper src"
"https://www.yellowpages.com/san-jose-ca/mip/homey-skewer-531741012","","","481.","https://www.yellowpages.com/san-jose-ca/mip/homey-skewer-531741012","Homey Skewer","Seafood Restaurants","https://www.yellowpages.com/san-jose-ca/seafood-restaurants","","","","","Website","http://4085510058.com/","","","Amenities:","[object Object]","","","Serves alcohol","","[object Object]","","","","(408) 551-0058","489 Saratoga Ave","San Jose, CA 95129","$$","OPEN NOW","[object Object]","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/pho-vinh-505897219","","","482.","https://www.yellowpages.com/san-jose-ca/mip/pho-vinh-505897219","Pho Vinh","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","","","","","","","","","","","","","","","(408) 409-9505","469 Saratoga Ave","San Jose, CA 95129","","","","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/wing-fiesta-467065584","","","483.","https://www.yellowpages.com/san-jose-ca/mip/wing-fiesta-467065584","Wing Fiesta","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","Caterers","https://www.yellowpages.com/san-jose-ca/caterers","","","Website","http://www.wingfiesta.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/wing-fiesta-467065584#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Has Wifi","[object Object]","[object Object]","(408) 239-0194","2980 E Capitol Expy","San Jose, CA 95148","$$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1384855-t1-p17-rO5UW4ZZNMZUWK43UMEWTA===","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","14 Years","in Business","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/wing-street-559326618","","","484.","https://www.yellowpages.com/san-jose-ca/mip/wing-street-559326618","Wing Street","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","Website","https://locations.pizzahut.com/ca/san-jose/3161-senter-rd","","","","","","","","","","","","","(408) 578-1000","3161 Senter Rd","San Jose, CA 95111","","OPEN NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/misaka-grill-507351240","","","485.","https://www.yellowpages.com/san-jose-ca/mip/misaka-grill-507351240","Misaka Grill","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","","","","","","","","","","","","","","","","","(408) 866-6668","2781 Lena Dr","San Jose, CA 95124","","","","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/antipastos-by-de-rose-14936890?lid=14936890#gallery","https://i3.ypcdn.com/blob/5aad16bfaf36370a295203d8c0759bae3e1f180c_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Antipasto's By De Rose - Delicatessens"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/5aad16bfaf36370a295203d8c0759bae3e1f180c_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","486.","https://www.yellowpages.com/san-jose-ca/mip/antipastos-by-de-rose-14936890","Antipasto's By De Rose","Delicatessens","https://www.yellowpages.com/san-jose-ca/delicatessens","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","","","Website","http://www.antipastosdeli.com/","","","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Wheelchair accessible","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 251-5647","3454 Mckee Rd","San Jose, CA 95127","","OPEN NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","37 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/hometown-buffet-467089551","","","487.","https://www.yellowpages.com/san-jose-ca/mip/hometown-buffet-467089551","HomeTown Buffet","Buffet Restaurants","https://www.yellowpages.com/san-jose-ca/buffet-restaurants","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","","","","","","","","","","","","","","","","","(408) 448-6373","3085 Meridian Ave","San Jose, CA 95124","","","","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/goku-korean-barbeque-544816090?lid=544816090#gallery","https://i3.ypcdn.com/blob/c3e0cd7d6a27ecfb048dd7fadf74849cc507aca2_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Goku Korean Barbeque - Barbecue Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/c3e0cd7d6a27ecfb048dd7fadf74849cc507aca2_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","488.","https://www.yellowpages.com/san-jose-ca/mip/goku-korean-barbeque-544816090","Goku Korean Barbeque","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","","","","","","","","","","","","","","","","","","","(408) 269-1618","3085 Meridian Ave","San Jose, CA 95124","","","","","","","","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/quickly-529095629?lid=529095629#gallery","https://i3.ypcdn.com/blob/32a7c0b3765013b0c8f5778a59b6b30325828abf_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Quickly - Take Out Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/32a7c0b3765013b0c8f5778a59b6b30325828abf_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","489.","https://www.yellowpages.com/san-jose-ca/mip/quickly-529095629","Quickly","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","","","Website","http://www.quicklyusa.com/sanjoea.html","","","","","","","","","","","","","(800) 961-8839","2200 Eastridge Loop","San Jose, CA 95122","","CLOSED NOW","[object Object]","","","","","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/tra-temptation-555205429?lid=555205429#gallery","https://i3.ypcdn.com/blob/ed1a799bf098cbcbd73461a470103f93f29e887f_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Tra Temptation - Chinese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ed1a799bf098cbcbd73461a470103f93f29e887f_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","490.","https://www.yellowpages.com/san-jose-ca/mip/tra-temptation-555205429","Tra Temptation","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","","","Website","https://www.facebook.com/Tra-Temptation-1229488837181515","","","","","","","","","","","","","(408) 905-6063","3245 Sierra Rd","San Jose, CA 95132","","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1679013-t1-p17-rORZGCLLUMVWXA5DBORUW63Q=","[object Object]","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/watts-family-grill-481266571","","","491.","https://www.yellowpages.com/san-jose-ca/mip/watts-family-grill-481266571","Watts Family Grill","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","","","","","","","","","","","","","","","","","","","(408) 618-8425","3281 Sierra Rd","San Jose, CA 95132","","CLOSED NOW","[object Object]","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/miyabitei-japanese-restaurant-16826971?lid=16826971#gallery","https://i3.ypcdn.com/blob/e3ced2b1a415adc8cc3a2d02a82fa43c0af61dda_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Miyabitei Japanese Restaurant - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/e3ced2b1a415adc8cc3a2d02a82fa43c0af61dda_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","492.","https://www.yellowpages.com/san-jose-ca/mip/miyabitei-japanese-restaurant-16826971","Miyabitei Japanese Restaurant","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","","","","","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Good for groups","[object Object]","","[object Object]","","(408) 252-5010","675 Saratoga Ave","San Jose, CA 95129","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l525852-t1-p17-rNVUXSYLCNF2GK2JNNJQXAYLOMVZWKLLSMVZXIYLVOJQW45A=","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","28 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/hokkaido-ramen-santouka-456725586?lid=456725586#gallery","https://i3.ypcdn.com/blob/12d6a1f2738f7b6993a942ac47eae3f5c12cda85_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Hokkaido Ramen Santouka - Asian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/12d6a1f2738f7b6993a942ac47eae3f5c12cda85_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","493.","https://www.yellowpages.com/san-jose-ca/mip/hokkaido-ramen-santouka-456725586","Hokkaido Ramen Santouka","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","","","Website","https://www.santouka.co.jp/en/shop-foreigin/usa/foreign01-006","View Menu","https://www.yellowpages.com/san-jose-ca/mip/hokkaido-ramen-santouka-456725586#open-menu","Amenities:","[object Object]","","","Wheelchair accessible","","[object Object]","","","","(408) 446-1101","675 Saratoga Ave","San Jose, CA 95129","","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1236448-t1-p17-rONQW45DPOVVWCLJV","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","37 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/patxis-pizza-474069550?lid=474069550#gallery","https://i3.ypcdn.com/blob/33904752bd5feafa785352cf2bed75aebcc32671_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Patxi's Pizza - Pizza"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/33904752bd5feafa785352cf2bed75aebcc32671_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","494.","https://www.yellowpages.com/san-jose-ca/mip/patxis-pizza-474069550","Patxi's Pizza","Pizza","https://www.yellowpages.com/san-jose-ca/pizza","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","","","Website","http://www.patxispizza.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/patxis-pizza-474069550#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Offers outdoor seating","Has Wifi","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 526-1999","3350 Zanker Rd","San Jose, CA 95134","$$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1491754-t1-p17-rOBQXI6DJOMWXA2L2PJQS2MRQ","[object Object]","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/laylas-bistro-544343516","","","495.","https://www.yellowpages.com/san-jose-ca/mip/laylas-bistro-544343516","Layla's Bistro","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","","","","","","","","","","","","","","","","","","","(408) 269-2221","3155 Bilbo Dr","San Jose, CA 95121","","","","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/oysy-sushi-teriyaki-8917928?lid=8917928#gallery","https://i3.ypcdn.com/blob/2014b14b851b790e7601584aa13e868f79084259_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Oysy Sushi Teriyaki - Sushi Bars"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/2014b14b851b790e7601584aa13e868f79084259_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","496.","https://www.yellowpages.com/san-jose-ca/mip/oysy-sushi-teriyaki-8917928","Oysy Sushi Teriyaki","Sushi Bars","https://www.yellowpages.com/san-jose-ca/sushi-bars","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","Website","http://www.oysysushisanjose.com/","","","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Serves alcohol","[object Object]","","[object Object]","","(408) 371-4292","2590 S Bascom Ave","San Jose, CA 95124","$$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l804460-t1-p17-rN54XG6JNON2XG2DJFV2GK4TJPFQWW2I=","[object Object]","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","25 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/shabuway-strawberry-park-shopping-center-524929743?lid=524929743#gallery","https://i3.ypcdn.com/blob/d0bd19b128cd6d5a05910d140a6ce708920e6e37_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Shabuway Strawberry Park Shopping Center - Japanese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/d0bd19b128cd6d5a05910d140a6ce708920e6e37_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","497.","https://www.yellowpages.com/san-jose-ca/mip/shabuway-strawberry-park-shopping-center-524929743","Shabuway Strawberry Park Shopping Center","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://shabuway.com/","","","Amenities:","[object Object]","","","Serves alcohol","","[object Object]","","","","(408) 252-9970","4304 Moorpark Ave","San Jose, CA 95129","$$","CLOSED NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","15 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/bob-korean-bbq-532264252","","","498.","https://www.yellowpages.com/san-jose-ca/mip/bob-korean-bbq-532264252","Bob Korean BBQ","Korean Restaurants","https://www.yellowpages.com/san-jose-ca/korean-restaurants","","","","","Website","http://www.bobkoreanbbq.com/","","","","","","","","","","","","","(408) 320-1867","4320 Moorpark Ave","San Jose, CA 95129","","OPEN NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/clover-bakery-cafe-7751919","","","499.","https://www.yellowpages.com/san-jose-ca/mip/clover-bakery-cafe-7751919","Clover Bakery & Cafe","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","Take Out Restaurants","https://www.yellowpages.com/san-jose-ca/take-out-restaurants","","","Website","http://www.cloverbakery.com/","","","Amenities:","[object Object]","","","Wheelchair accessible","","[object Object]","","","","(408) 257-3412","4342 Moorpark Ave","San Jose, CA 95129","","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l163866-t1-p17-rMNWG65TFOIWWEYLLMVZHSLLBNZSC2Y3BMZSQ====","[object Object]","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/la-oficina-bar-505005916","","","500.","https://www.yellowpages.com/san-jose-ca/mip/la-oficina-bar-505005916","La Oficina Bar","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","Bars","https://www.yellowpages.com/san-jose-ca/bars","","","","","","","","","","","","","","","","","(408) 429-8603","2610 Union Ave","San Jose, CA 95124","","","","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/inchins-bamboo-garden-527954046?lid=527954046#gallery","https://i3.ypcdn.com/blob/ef9ac4801eb5f16c95ccc6abba6d46c3a4b6dfb8_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Inchins Bamboo Garden - Chinese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ef9ac4801eb5f16c95ccc6abba6d46c3a4b6dfb8_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","501.","https://www.yellowpages.com/san-jose-ca/mip/inchins-bamboo-garden-527954046","Inchins Bamboo Garden","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://bamboo-gardens.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/inchins-bamboo-garden-527954046#open-menu","","","","","","","","","","","(408) 471-3322","55 River Oaks Pl","San Jose, CA 95134","$$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1588728-t1-p17-rNFXGG2DJNZZS2YTBNVRG63ZNM5QXEZDFNYWTCNI=","[object Object]","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/hue-cafe-restaurant-472170617?lid=472170617#gallery","https://i3.ypcdn.com/blob/ecdc1ecf37b5e20610d671e60b90fcef98296467_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Hue Cafe Restaurant - Vietnamese Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/ecdc1ecf37b5e20610d671e60b90fcef98296467_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","502.","https://www.yellowpages.com/san-jose-ca/mip/hue-cafe-restaurant-472170617","Hue Cafe Restaurant","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://www.hue-restaurant.com/","","","Amenities:","[object Object]","[object Object]","","Offers outdoor seating","Wheelchair accessible","[object Object]","","[object Object]","","(408) 223-1021","3005 Silver Creek Rd","San Jose, CA 95121","$$","CLOSED NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","13 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/happiness-noodle-dumplings-526466316","","","503.","https://www.yellowpages.com/san-jose-ca/mip/happiness-noodle-dumplings-526466316","Happiness Noodle & Dumplings","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","","","","","","","","","","","","","","","","","(408) 912-5342","3005 Silver Creek Rd","San Jose, CA 95121","","OPEN NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-2.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/fish-me-poke-527438789?lid=527438789#gallery","https://i3.ypcdn.com/blob/aa1468e2f12668ec91197508fd442e561d26ae8c_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Fish Me Poke - Hawaiian Restaurants"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/aa1468e2f12668ec91197508fd442e561d26ae8c_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","504.","https://www.yellowpages.com/san-jose-ca/mip/fish-me-poke-527438789","Fish Me Poke","Hawaiian Restaurants","https://www.yellowpages.com/san-jose-ca/hawaiian-restaurants","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","","","Website","http://www.instagram.com/fishmepoke","View Menu","https://www.yellowpages.com/san-jose-ca/mip/fish-me-poke-527438789#open-menu","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Has Wifi","[object Object]","","[object Object]","","(669) 234-3483","3005 Silver Creek Rd","San Jose, CA 95121","$$","CLOSED NOW","[object Object]","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","8 Years","in Business",""
"https://www.yellowpages.com/san-jose-ca/mip/cajun-bistro-7-545401070","","","505.","https://www.yellowpages.com/san-jose-ca/mip/cajun-bistro-7-545401070","Cajun Bistro 7","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://www.cajunbistro7.com/","","","","","","","","","","","","","(408) 900-9485","3005 Silver Creek Rd","San Jose, CA 95121","","OPEN NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/famous-lao-papaya-restaurant-549967095","","","506.","https://www.yellowpages.com/san-jose-ca/mip/famous-lao-papaya-restaurant-549967095","Famous Lao Papaya Restaurant","Family Style Restaurants","https://www.yellowpages.com/san-jose-ca/family-style-restaurants","","","","","Website","https://www.facebook.com/famouslaopapaya","View Menu","https://www.yellowpages.com/san-jose-ca/mip/famous-lao-papaya-restaurant-549967095#open-menu","","","","","","","","","","","(408) 613-2746","3005 Silver Creek Rd","San Jose, CA 95121","$$","CLOSED NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-6.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/hawaii-bbq-31196769","","","507.","https://www.yellowpages.com/san-jose-ca/mip/hawaii-bbq-31196769","Hawaii BBQ","Barbecue Restaurants","https://www.yellowpages.com/san-jose-ca/barbecue-restaurants","","","","","Website","http://hawaiibbq.com//?gtnjs=1","","","","","","","","","","","","","(408) 972-9684","3392 Brodie Dr","San Jose, CA 95111","","","","","","","","https://i3.ypcdn.com/ypu/images/icons/biz-info/in-business.svg?9cf0803","23 Years","in Business","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-5.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/kanpai-502934999?lid=502934999#gallery","https://i3.ypcdn.com/blob/170e09b63cb185461c531d2ea8b0283c03e23b95_130x130_crop.jpg?9cf0803","<img class=""csrp"" alt=""Kanpai - Sushi Bars"" asset_type=""blob_api"" src=""https://i3.ypcdn.com/blob/170e09b63cb185461c531d2ea8b0283c03e23b95_130x130_crop.jpg?9cf0803
"" width=""130"" height=""130"">","508.","https://www.yellowpages.com/san-jose-ca/mip/kanpai-502934999","Kanpai","Sushi Bars","https://www.yellowpages.com/san-jose-ca/sushi-bars","Japanese Restaurants","https://www.yellowpages.com/san-jose-ca/japanese-restaurants","","","Website","http://www.kampai123.com/","View Menu","https://www.yellowpages.com/san-jose-ca/mip/kanpai-502934999#open-menu","Amenities:","[object Object]","[object Object]","[object Object]","Wheelchair accessible","Has Wifi","[object Object]","Serves alcohol","[object Object]","[object Object]","(408) 723-1133","519 W Capitol Expy","San Jose, CA 95136","$$","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1603125-t1-p17-rNNQW24DBNEWTGMQ=","[object Object]","","","",""
"https://www.yellowpages.com/san-jose-ca/mip/hey-pot-550451525","","","509.","https://www.yellowpages.com/san-jose-ca/mip/hey-pot-550451525","Hey Pot","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://www.theheypot.com/contact-us","","","","","","","","","","","","","(408) 728-7710","505 W Capitol Expy","San Jose, CA 95136","","OPEN NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1736338-t1-p17-rNBSXSLLQN52A====","[object Object]","","","","https://i3.ypcdn.com/ypu/images/default-thumbnails/thumbnail-3.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/stumpys-545774517","","","510.","https://www.yellowpages.com/san-jose-ca/mip/stumpys-545774517","Stumpy's","American Restaurants","https://www.yellowpages.com/san-jose-ca/american-restaurants","Hamburgers & Hot Dogs","https://www.yellowpages.com/san-jose-ca/hamburgers-hot-dogs","","","Website","http://eatatstumpys.com/","","","","","","","","","","","","","(408) 564-7934","1411 Gaucho Ct","San Jose, CA 95118","","CLOSED NOW","[object Object]","","","","","","","","https://i1.ypcdn.com/ypu/images/default-thumbnails/thumbnail-4.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/project-pasta-541953067","","","511.","https://www.yellowpages.com/san-jose-ca/mip/project-pasta-541953067","Project Pasta","Italian Restaurants","https://www.yellowpages.com/san-jose-ca/italian-restaurants","","","","","","","View Menu","https://www.yellowpages.com/san-jose-ca/mip/project-pasta-541953067#open-menu","","","","","","","","","","","(408) 753-6623","991 Saratoga Ave","San Jose, CA 95129","$","CLOSED NOW","[object Object]","","","","","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/yen-ching-chinese-food-1758282","","","512.","https://www.yellowpages.com/san-jose-ca/mip/yen-ching-chinese-food-1758282","Yen Ching Chinese Food","Chinese Restaurants","https://www.yellowpages.com/san-jose-ca/chinese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","","","","","Amenities:","[object Object]","[object Object]","","Wheelchair accessible","Good for groups","[object Object]","","[object Object]","","(408) 972-0162","3855 7 Trees Blvd","San Jose, CA 95111","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l456969-t1-p17-rPFSW4LLDNBUW4ZZNMNUGS3TFONSS2ZTPN5SA====","[object Object]","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
"https://www.yellowpages.com/san-jose-ca/mip/pho-papa-525225825","","","513.","https://www.yellowpages.com/san-jose-ca/mip/pho-papa-525225825","Pho Papa","Vietnamese Restaurants","https://www.yellowpages.com/san-jose-ca/vietnamese-restaurants","Asian Restaurants","https://www.yellowpages.com/san-jose-ca/asian-restaurants","","","Website","http://www.phopapasj.com/","","","Amenities:","[object Object]","","","Offers outdoor seating","","[object Object]","","","","(408) 270-0600","1611 E Capitol Expy","San Jose, CA 95121","$","CLOSED NOW","[object Object]","","Order Online","http://redirect.singleapi.com/?trackingId=sp-l1673796-t1-p17-rOBUG6LLQMFYGC===","[object Object]","","","","https://i4.ypcdn.com/ypu/images/default-thumbnails/thumbnail-1.svg?9cf0803"
